"","species","temp","injurylevel","recov","replicate","Acq..Date.Time","TRT","metabolites","conc","fold_change","log_foldchange","group"
"193","MD",-5,"F","D",5,"2022/10/26 16:05","F D","Alanine",9.290016386,1.18624446787108,0.246401359159078,"Amino acids"
"194","MD",-5,"F","D",6,"2022/11/17 08:54","F D","Alanine",9.412803825,1.20192322603316,0.265344745501133,"Amino acids"
"195","MD",-5,"F","D",7,"2022/11/18 18:58","F D","Alanine",8.076980782,1.03135165446936,0.0445363246152235,"Amino acids"
"196","MD",-5,"F","D",8,"2022/11/23 09:07","F D","Alanine",2.038895097,0.260347014353019,-1.94149223282135,"Amino acids"
"197","MD",-5,"F","R",1,"2022/10/12 08:58","F R","Alanine",7.115271739,0.908550791202899,-0.138360926417729,"Amino acids"
"198","MD",-5,"F","R",2,"2022/10/14 01:46","F R","Alanine",7.282528979,0.929907909147318,-0.104840244897791,"Amino acids"
"199","MD",-5,"F","R",3,"2022/10/20 08:29","F R","Alanine",7.755863784,0.990348146338745,-0.0139923164603603,"Amino acids"
"200","MD",-5,"F","R",4,"2022/10/21 19:23","F R","Alanine",7.863081586,1.00403881373859,0.00581504150563613,"Amino acids"
"201","MD",-5,"F","R",5,"2022/10/26 16:54","F R","Alanine",7.944990887,1.01449783244655,0.0207657826678016,"Amino acids"
"202","MD",-5,"F","R",6,"2022/11/17 09:44","F R","Alanine",5.862510073,0.748585347213696,-0.417761285640974,"Amino acids"
"203","MD",-5,"F","R",7,"2022/11/18 19:48","F R","Alanine",5.263368604,0.6720808262804,-0.573293348993675,"Amino acids"
"204","MD",-5,"F","R",8,"2022/11/26 17:12","F R","Alanine",5.377530063,0.686658130943384,-0.54233609708284,"Amino acids"
"205","MD",20,"C","R",3,"2022/10/11 22:59","C R","Valine",4.201979166,1.21857557414384,0.285195727517161,"Amino acids"
"206","MD",20,"C","R",4,"2022/10/13 15:47","C R","Valine",4.036022692,1.17044813286004,0.2270610043999,"Amino acids"
"207","MD",20,"C","R",5,"2022/10/19 22:31","C R","Valine",3.497443951,1.01426009084257,0.0204276559443451,"Amino acids"
"208","MD",20,"C","R",6,"2022/10/21 09:25","C R","Valine",2.877976099,0.834614175526634,-0.260818670585718,"Amino acids"
"209","MD",20,"C","R",7,"2022/11/25 12:08","C R","Valine",3.225564807,0.935415034522853,-0.0963214781283146,"Amino acids"
"210","MD",20,"C","R",8,"2022/11/25 19:37","C R","Valine",2.85064102,0.826686992104065,-0.274586908680875,"Amino acids"
"211","MD",34,"1/2","D",1,"2022/10/11 23:49","1/2 D","Valine",3.604402933,1.04527823675702,0.0638870163350239,"Amino acids"
"212","MD",34,"1/2","D",2,"2022/10/13 16:37","1/2 D","Valine",3.349939044,0.971483611084895,-0.0417384371168711,"Amino acids"
"213","MD",34,"1/2","D",3,"2022/10/19 23:21","1/2 D","Valine",2.675423667,0.775873892348697,-0.36610591369643,"Amino acids"
"214","MD",34,"1/2","D",4,"2022/10/21 10:15","1/2 D","Valine",3.394429478,0.984385854055097,-0.0227041689393149,"Amino acids"
"215","MD",34,"1/2","D",5,"2022/11/25 12:58","1/2 D","Valine",2.584261362,0.749436788839352,-0.416121295531811,"Amino acids"
"216","MD",34,"1/2","D",6,"2022/10/27 18:40","1/2 D","Valine",2.387651306,0.692419796986744,-0.530281121473537,"Amino acids"
"217","MD",34,"1/2","D",7,"2022/11/18 10:40","1/2 D","Valine",2.210934152,0.641171754364579,-0.641217223255966,"Amino acids"
"218","MD",34,"1/2","D",8,"2022/11/19 20:44","1/2 D","Valine",2.635683736,0.764349297075451,-0.387696014222317,"Amino acids"
"219","MD",34,"1/2","R",1,"2022/10/12 00:39","1/2 R","Valine",6.7779733,1.96561486368377,0.974980672296735,"Amino acids"
"220","MD",34,"1/2","R",2,"2022/10/13 17:27","1/2 R","Valine",2.922595331,0.847553769966369,-0.238623197195209,"Amino acids"
"221","MD",34,"1/2","R",3,"2022/10/20 00:10","1/2 R","Valine",6.316955655,1.83191956933487,0.873356163113357,"Amino acids"
"222","MD",34,"1/2","R",4,"2022/10/21 11:04","1/2 R","Valine",5.395930483,1.56482191524554,0.645998480409601,"Amino acids"
"223","MD",34,"1/2","R",5,"2022/11/25 13:48","1/2 R","Valine",4.836086289,1.40246688367977,0.487966705012295,"Amino acids"
"224","MD",34,"1/2","R",6,"2022/10/27 19:30","1/2 R","Valine",3.9496179,1.14539070995035,0.195839807193664,"Amino acids"
"225","MD",34,"1/2","R",7,"2022/11/18 11:30","1/2 R","Valine",4.46240921,1.29410038706044,0.371949535643225,"Amino acids"
"226","MD",34,"1/2","R",8,"2022/11/19 21:34","1/2 R","Valine",5.631412673,1.63311184090766,0.707623594817398,"Amino acids"
"227","MD",-5,"1/2","D",1,"2022/10/12 01:29","1/2 D","Valine",1.531863692,0.444241059806579,-1.17058535206615,"Amino acids"
"228","MD",-5,"1/2","D",2,"2022/10/13 18:17","1/2 D","Valine",1.17387658,0.340424659651326,-1.5545925482627,"Amino acids"
"229","MD",-5,"1/2","D",3,"2022/10/20 01:00","1/2 D","Valine",1.892396174,0.548795618240736,-0.865659132268031,"Amino acids"
"230","MD",-5,"1/2","D",4,"2022/10/21 11:54","1/2 D","Valine",1.362116891,0.395014422235084,-1.34002276689587,"Amino acids"
"231","MD",-5,"1/2","D",5,"2022/11/25 14:38","1/2 D","Valine",1.360486461,0.394541596908051,-1.34175068187472,"Amino acids"
"232","MD",-5,"1/2","D",6,"2022/10/27 20:20","1/2 D","Valine",1.250790666,0.362729774171067,-1.46303292309463,"Amino acids"
"233","MD",-5,"1/2","D",7,"2022/11/18 12:20","1/2 D","Valine",1.21805902,0.353237584243079,-1.50128924194521,"Amino acids"
"234","MD",-5,"1/2","D",8,"2022/11/19 22:24","1/2 D","Valine",1.361685202,0.394889232259065,-1.34048006560073,"Amino acids"
"235","MD",-5,"1/2","R",1,"2022/10/12 02:19","1/2 R","Valine",3.498628435,1.0146035916581,0.0209161726762643,"Amino acids"
"236","MD",-5,"1/2","R",2,"2022/10/13 19:07","1/2 R","Valine",2.412389713,0.69959394453068,-0.515410293096876,"Amino acids"
"237","MD",-5,"1/2","R",3,"2022/10/20 01:50","1/2 R","Valine",2.240635891,0.649785270097321,-0.621965055126416,"Amino acids"
"238","MD",-5,"1/2","R",4,"2022/10/21 12:44","1/2 R","Valine",2.698979731,0.782705159967925,-0.353459139041633,"Amino acids"
"239","MD",-5,"1/2","R",5,"2022/11/25 15:27","1/2 R","Valine",1.568200473,0.454778740271037,-1.13676328133978,"Amino acids"
"240","MD",-5,"1/2","R",6,"2022/10/27 21:10","1/2 R","Valine",3.143229166,0.911537666968081,-0.133625821700003,"Amino acids"
"241","MD",-5,"1/2","R",7,"2022/11/18 13:09","1/2 R","Valine",4.439400523,1.28742785898173,0.364491593146152,"Amino acids"
"242","MD",-5,"1/2","R",8,"2022/11/19 23:14","1/2 R","Valine",1.463634864,0.424454673447028,-1.23631759501864,"Amino acids"
"243","MD",-5,"2/2","D",1,"2022/10/12 03:09","2/2 D","Valine",2.01217524,0.58353159344556,-0.777117326746807,"Amino acids"
"244","MD",-5,"2/2","D",2,"2022/10/13 19:57","2/2 D","Valine",1.591389297,0.461503508149032,-1.11558648023414,"Amino acids"
"245","MD",-5,"2/2","D",3,"2022/10/20 02:40","2/2 D","Valine",1.525811897,0.44248603692917,-1.17629616459766,"Amino acids"
"246","MD",-5,"2/2","D",4,"2022/10/21 13:34","2/2 D","Valine",1.507784629,0.437258122276215,-1.19344291174951,"Amino acids"
"247","MD",-5,"2/2","D",5,"2022/11/25 16:17","2/2 D","Valine",1.356695888,0.393442329280266,-1.34577591368797,"Amino acids"
"248","MD",-5,"2/2","D",6,"2022/10/27 21:59","2/2 D","Valine",1.166021405,0.33814665588037,-1.56427900866657,"Amino acids"
"249","MD",-5,"2/2","D",7,"2022/11/18 13:59","2/2 D","Valine",1.372660999,0.398072217610154,-1.32889790900121,"Amino acids"
"250","MD",-5,"2/2","D",8,"2022/11/20 00:03","2/2 D","Valine",1.114424229,0.323183454997046,-1.62957475201017,"Amino acids"
"251","MD",34,"2/2","D",1,"2022/10/12 03:59","2/2 D","Valine",1.91722736,0.555996671730353,-0.846851848076145,"Amino acids"
"252","MD",34,"2/2","D",2,"2022/10/13 20:46","2/2 D","Valine",1.862684576,0.540179243394202,-0.888489890115595,"Amino acids"
"253","MD",34,"2/2","D",3,"2022/10/20 03:30","2/2 D","Valine",1.47793889,0.428602846488093,-1.22228666344355,"Amino acids"
"254","MD",34,"2/2","D",4,"2022/10/21 14:24","2/2 D","Valine",2.376262434,0.689117019726793,-0.537179105506936,"Amino acids"
"255","MD",34,"2/2","D",5,"2022/10/26 11:55","2/2 D","Valine",1.748784067,0.507148051980163,-0.979521119498469,"Amino acids"
"256","MD",34,"2/2","D",6,"2022/10/27 22:49","2/2 D","Valine",1.964753277,0.569779205937946,-0.81152512334426,"Amino acids"
"257","MD",34,"2/2","D",7,"2022/11/18 14:49","2/2 D","Valine",1.515421496,0.439472816643214,-1.18615416389158,"Amino acids"
"258","MD",34,"2/2","D",8,"44885.03733","2/2 D","Valine",1.324466421,0.384095771455406,-1.38046201368929,"Amino acids"
"259","MD",34,"2/2","R",1,"2022/10/12 04:48","2/2 R","Valine",1.792693488,0.519881800956918,-0.943744441935391,"Amino acids"
"260","MD",34,"2/2","R",2,"2022/10/13 21:36","2/2 R","Valine",2.86685929,0.831390296641314,-0.266402184872093,"Amino acids"
"261","MD",34,"2/2","R",3,"2022/10/20 04:20","2/2 R","Valine",2.300445244,0.667130005468897,-0.583960164108563,"Amino acids"
"262","MD",34,"2/2","R",4,"2022/10/21 15:14","2/2 R","Valine",2.023271486,0.586749509052972,-0.769183365275072,"Amino acids"
"263","MD",34,"2/2","R",5,"2022/11/25 17:57","2/2 R","Valine",2.477689333,0.718530859443711,-0.476877976046984,"Amino acids"
"264","MD",34,"2/2","R",6,"2022/11/25 21:16","2/2 R","Valine",3.071427527,0.890715164044492,-0.166963939366884,"Amino acids"
"265","MD",34,"2/2","R",7,"2022/11/18 15:39","2/2 R","Valine",2.198540286,0.637577528458126,-0.649327312725435,"Amino acids"
"266","MD",34,"2/2","R",8,"2022/11/26 22:12","2/2 R","Valine",1.16689559,0.338400169866565,-1.5631978022404,"Amino acids"
"267","MD",34,"F","D",1,"2022/10/12 05:38","F D","Valine",3.078744645,0.892837131078521,-0.163531068046285,"Amino acids"
"268","MD",34,"F","D",2,"2022/10/13 22:26","F D","Valine",2.458913854,0.713085963313008,-0.487852089228341,"Amino acids"
"269","MD",34,"F","D",3,"2022/10/20 05:10","F D","Valine",2.034134784,0.589899869650796,-0.761458004510764,"Amino acids"
"270","MD",34,"F","D",4,"2022/10/21 16:04","F D","Valine",2.480391564,0.71931450747294,-0.475305393537731,"Amino acids"
"271","MD",34,"F","D",5,"2022/10/26 13:35","F D","Valine",2.022622448,0.586561287783364,-0.769646236485863,"Amino acids"
"272","MD",34,"F","D",6,"2022/10/28 00:29","F D","Valine",1.878351015,0.544722516729226,-0.876406591024253,"Amino acids"
"273","MD",34,"F","D",7,"2022/11/18 16:29","F D","Valine",2.157865945,0.625781953925523,-0.67626803962835,"Amino acids"
"274","MD",34,"F","D",8,"2022/11/26 23:02","F D","Valine",2.163748762,0.627487973117946,-0.672340287281127,"Amino acids"
"275","MD",34,"F","R",1,"2022/10/12 06:28","F R","Valine",5.098024954,1.47842919726656,0.564065153706254,"Amino acids"
"276","MD",34,"F","R",2,"2022/10/13 23:16","F R","Valine",3.763591777,1.09144306273812,0.126236871283451,"Amino acids"
"277","MD",34,"F","R",3,"2022/10/20 05:59","F R","Valine",2.919293678,0.846596289326614,-0.240253929620852,"Amino acids"
"278","MD",34,"F","R",4,"2022/10/21 16:53","F R","Valine",3.22641446,0.935661434219614,-0.0959415047508638,"Amino acids"
"279","MD",34,"F","R",5,"2022/10/26 14:25","F R","Valine",3.798912692,1.1016861416719,0.139713274411321,"Amino acids"
"280","MD",34,"F","R",6,"2022/11/26 12:13","F R","Valine",3.683376246,1.06818052789871,0.0951554903724342,"Amino acids"
"281","MD",34,"F","R",7,"2022/11/18 17:19","F R","Valine",2.427749276,0.704048223707685,-0.506253845398073,"Amino acids"
"282","MD",34,"F","R",8,"2022/11/26 16:22","F R","Valine",2.643898979,0.766731720704882,-0.383206227608005,"Amino acids"
"283","MD",-5,"2/2","R",1,"2022/10/12 07:18","2/2 R","Valine",0.660367983,0.191506969035371,-2.38453120138032,"Amino acids"
"284","MD",-5,"2/2","R",2,"2022/10/14 00:06","2/2 R","Valine",1.922480625,0.557520120600662,-0.842904222828433,"Amino acids"
"285","MD",-5,"2/2","R",3,"2022/10/20 06:49","2/2 R","Valine",1.531600477,0.444164727355352,-1.17083326681571,"Amino acids"
"286","MD",-5,"2/2","R",4,"2022/10/21 17:43","2/2 R","Valine",2.633674309,0.763766562472662,-0.388796334406938,"Amino acids"
"287","MD",-5,"2/2","R",5,"2022/10/26 15:15","2/2 R","Valine",1.509364777,0.437716365803911,-1.19193176888906,"Amino acids"
"288","MD",-5,"2/2","R",6,"2022/11/26 13:03","2/2 R","Valine",1.279956804,0.371187965407827,-1.42977815847334,"Amino acids"
"289","MD",-5,"2/2","R",7,"2022/11/18 18:09","2/2 R","Valine",1.193051875,0.345985502575791,-1.53121650731496,"Amino acids"
"290","MD",-5,"2/2","R",8,"2022/11/26 00:36","2/2 R","Valine",2.101264582,0.609367536887681,-0.714615450161038,"Amino acids"
"291","MD",-5,"F","D",1,"2022/10/12 08:08","F D","Valine",1.500951937,0.435276638968487,-1.19999550124605,"Amino acids"
"292","MD",-5,"F","D",2,"2022/10/14 00:56","F D","Valine",1.132422356,0.328402918748794,-1.6064611454644,"Amino acids"
"293","MD",-5,"F","D",3,"2022/10/20 07:39","F D","Valine",1.776734001,0.515253543589193,-0.956645573141315,"Amino acids"
"294","MD",-5,"F","D",4,"2022/10/21 18:33","F D","Valine",1.370397159,0.397415703139523,-1.33127921577253,"Amino acids"
"295","MD",-5,"F","D",5,"2022/10/26 16:05","F D","Valine",1.031371293,0.299098071616415,-1.74130948592927,"Amino acids"
"296","MD",-5,"F","D",6,"2022/11/17 08:54","F D","Valine",1.457762466,0.422751675768612,-1.24211762146257,"Amino acids"
"297","MD",-5,"F","D",7,"2022/11/18 18:58","F D","Valine",0.96473979,0.279774910121166,-1.83766150574701,"Amino acids"
"298","MD",-5,"F","D",8,"2022/11/23 09:07","F D","Valine",0.605896146,0.175710115356505,-2.50873084745342,"Amino acids"
"299","MD",-5,"F","R",1,"2022/10/12 08:58","F R","Valine",3.275594717,0.949923727663435,-0.0741164152745518,"Amino acids"
"300","MD",-5,"F","R",2,"2022/10/14 01:46","F R","Valine",2.557340221,0.741629647595977,-0.431229176187218,"Amino acids"
"301","MD",-5,"F","R",3,"2022/10/20 08:29","F R","Valine",3.405252929,0.987524659007597,-0.0181113214102074,"Amino acids"
"302","MD",-5,"F","R",4,"2022/10/21 19:23","F R","Valine",2.741535971,0.795046485934272,-0.330888878432282,"Amino acids"
"303","MD",-5,"F","R",5,"2022/10/26 16:54","F R","Valine",2.183230127,0.633137576460121,-0.659409073415532,"Amino acids"
"304","MD",-5,"F","R",6,"2022/11/17 09:44","F R","Valine",2.083467296,0.604206317103172,-0.726886827064844,"Amino acids"
"305","MD",-5,"F","R",7,"2022/11/18 19:48","F R","Valine",1.846373353,0.535448982451206,-0.901178973265642,"Amino acids"
"306","MD",-5,"F","R",8,"2022/11/26 17:12","F R","Valine",1.7747293,0.514672179528222,-0.958274294743212,"Amino acids"
"307","MD",20,"C","R",3,"2022/10/11 22:59","C R","Leucine",1.583607457,1.0621275208489,0.0869569889780183,"Amino acids"
"308","MD",20,"C","R",4,"2022/10/13 15:47","C R","Leucine",1.78126608,1.19469740885581,0.256645260865089,"Amino acids"
"309","MD",20,"C","R",5,"2022/10/19 22:31","C R","Leucine",1.979027714,1.32733638647048,0.408534038826028,"Amino acids"
"310","MD",20,"C","R",6,"2022/10/21 09:25","C R","Leucine",1.427200239,0.957225002258897,-0.0630700150148751,"Amino acids"
"311","MD",20,"C","R",7,"2022/11/25 12:08","C R","Leucine",1.253388688,0.840649375551342,-0.250423899198022,"Amino acids"
"312","MD",20,"C","R",8,"2022/11/25 19:37","C R","Leucine",0.921370423,0.617964306014565,-0.694404585273821,"Amino acids"
"313","MD",34,"1/2","D",1,"2022/10/11 23:49","1/2 D","Leucine",1.646611117,1.10438415515838,0.143242094525024,"Amino acids"
"314","MD",34,"1/2","D",2,"2022/10/13 16:37","1/2 D","Leucine",1.826959086,1.22534376567132,0.293186548782453,"Amino acids"
"315","MD",34,"1/2","D",3,"2022/10/19 23:21","1/2 D","Leucine",1.289519669,0.864882470126476,-0.20942399830679,"Amino acids"
"316","MD",34,"1/2","D",4,"2022/10/21 10:15","1/2 D","Leucine",1.483235218,0.99480773342312,-0.00751037208543977,"Amino acids"
"317","MD",34,"1/2","D",5,"2022/11/25 12:58","1/2 D","Leucine",1.208111568,0.81028195400113,-0.303504084595755,"Amino acids"
"318","MD",34,"1/2","D",6,"2022/10/27 18:40","1/2 D","Leucine",1.155128665,0.774746254063612,-0.368204220560758,"Amino acids"
"319","MD",34,"1/2","D",7,"2022/11/18 10:40","1/2 D","Leucine",1.065669273,0.714745726899126,-0.48449800514448,"Amino acids"
"320","MD",34,"1/2","D",8,"2022/11/19 20:44","1/2 D","Leucine",1.2149048,0.814838183280562,-0.29541450837491,"Amino acids"
"321","MD",34,"1/2","R",1,"2022/10/12 00:39","1/2 R","Leucine",1.756442735,1.17804836002273,0.236398764408537,"Amino acids"
"322","MD",34,"1/2","R",2,"2022/10/13 17:27","1/2 R","Leucine",0.706750055,0.47401815422051,-1.07698578153945,"Amino acids"
"323","MD",34,"1/2","R",3,"2022/10/20 00:10","1/2 R","Leucine",1.73896214,1.16632410288549,0.221968746216692,"Amino acids"
"324","MD",34,"1/2","R",4,"2022/10/21 11:04","1/2 R","Leucine",1.699876783,1.14010950459701,0.189172398207512,"Amino acids"
"325","MD",34,"1/2","R",5,"2022/11/25 13:48","1/2 R","Leucine",1.221619557,0.819341779278414,-0.28746271333408,"Amino acids"
"326","MD",34,"1/2","R",6,"2022/10/27 19:30","1/2 R","Leucine",1.092555886,0.73277861218486,-0.448550699183313,"Amino acids"
"327","MD",34,"1/2","R",7,"2022/11/18 11:30","1/2 R","Leucine",1.224920536,0.82155575006148,-0.283569616354498,"Amino acids"
"328","MD",34,"1/2","R",8,"2022/11/19 21:34","1/2 R","Leucine",1.104731296,0.74094467504435,-0.432562271680105,"Amino acids"
"329","MD",-5,"1/2","D",1,"2022/10/12 01:29","1/2 D","Leucine",0.960055096,0.643910165038352,-0.635068669737088,"Amino acids"
"330","MD",-5,"1/2","D",2,"2022/10/13 18:17","1/2 D","Leucine",0.95616058,0.641298108239994,-0.640932943499593,"Amino acids"
"331","MD",-5,"1/2","D",3,"2022/10/20 01:00","1/2 D","Leucine",1.587979846,1.06506008767171,0.0909348255127143,"Amino acids"
"332","MD",-5,"1/2","D",4,"2022/10/21 11:54","1/2 D","Leucine",1.216022334,0.815587714745344,-0.29408805078525,"Amino acids"
"333","MD",-5,"1/2","D",5,"2022/11/25 14:38","1/2 D","Leucine",0.946990613,0.635147799795232,-0.65483574675022,"Amino acids"
"334","MD",-5,"1/2","D",6,"2022/10/27 20:20","1/2 D","Leucine",0.80209431,0.537965666429235,-0.894413993579193,"Amino acids"
"335","MD",-5,"1/2","D",7,"2022/11/18 12:20","1/2 D","Leucine",0.83789386,0.561976469814209,-0.831418369410959,"Amino acids"
"336","MD",-5,"1/2","D",8,"2022/11/19 22:24","1/2 D","Leucine",0.92487402,0.620314172946053,-0.688929006886619,"Amino acids"
"337","MD",-5,"1/2","R",1,"2022/10/12 02:19","1/2 R","Leucine",1.347772663,0.903952826751632,-0.14568060807349,"Amino acids"
"338","MD",-5,"1/2","R",2,"2022/10/13 19:07","1/2 R","Leucine",0.810131564,0.543356262834751,-0.880029653602253,"Amino acids"
"339","MD",-5,"1/2","R",3,"2022/10/20 01:50","1/2 R","Leucine",0.753683133,0.505496228892109,-0.984227765526523,"Amino acids"
"340","MD",-5,"1/2","R",4,"2022/10/21 12:44","1/2 R","Leucine",1.250367571,0.838623108565025,-0.253905510168323,"Amino acids"
"341","MD",-5,"1/2","R",5,"2022/11/25 15:27","1/2 R","Leucine",0.645458974,0.432910148808611,-1.2078604725209,"Amino acids"
"342","MD",-5,"1/2","R",6,"2022/10/27 21:10","1/2 R","Leucine",0.558973513,0.374904240920666,-1.41540594938777,"Amino acids"
"343","MD",-5,"1/2","R",7,"2022/11/18 13:09","1/2 R","Leucine",1.035772524,0.69469393959764,-0.525550583349594,"Amino acids"
"344","MD",-5,"1/2","R",8,"2022/11/19 23:14","1/2 R","Leucine",0.525379248,0.352372524969552,-1.50482665540616,"Amino acids"
"345","MD",-5,"2/2","D",1,"2022/10/12 03:09","2/2 D","Leucine",1.446171859,0.969949291746179,-0.0440187686789082,"Amino acids"
"346","MD",-5,"2/2","D",2,"2022/10/13 19:57","2/2 D","Leucine",1.260230244,0.845238015798587,-0.242570438865446,"Amino acids"
"347","MD",-5,"2/2","D",3,"2022/10/20 02:40","2/2 D","Leucine",1.326723005,0.889834794554049,-0.16839058262997,"Amino acids"
"348","MD",-5,"2/2","D",4,"2022/10/21 13:34","2/2 D","Leucine",1.377411462,0.923831606662434,-0.114298189537046,"Amino acids"
"349","MD",-5,"2/2","D",5,"2022/11/25 16:17","2/2 D","Leucine",1.224542265,0.821302043224181,-0.284015207689812,"Amino acids"
"350","MD",-5,"2/2","D",6,"2022/10/27 21:59","2/2 D","Leucine",0.937732869,0.628938619205743,-0.669008869656421,"Amino acids"
"351","MD",-5,"2/2","D",7,"2022/11/18 13:59","2/2 D","Leucine",0.982884023,0.659221555200712,-0.601164678408777,"Amino acids"
"352","MD",-5,"2/2","D",8,"2022/11/20 00:03","2/2 D","Leucine",1.002109125,0.672115855385438,-0.573218157145896,"Amino acids"
"353","MD",34,"2/2","D",1,"2022/10/12 03:59","2/2 D","Leucine",0.889469638,0.596568409237612,-0.745240511855417,"Amino acids"
"354","MD",34,"2/2","D",2,"2022/10/13 20:46","2/2 D","Leucine",0.901164121,0.604411913750991,-0.726395996694227,"Amino acids"
"355","MD",34,"2/2","D",3,"2022/10/20 03:30","2/2 D","Leucine",0.850917714,0.570711585135732,-0.809166245648667,"Amino acids"
"356","MD",34,"2/2","D",4,"2022/10/21 14:24","2/2 D","Leucine",1.14896475,0.770612108490645,-0.375923239901886,"Amino acids"
"357","MD",34,"2/2","D",5,"2022/10/26 11:55","2/2 D","Leucine",0.780106246,0.523218244142635,-0.934515247714957,"Amino acids"
"358","MD",34,"2/2","D",6,"2022/10/27 22:49","2/2 D","Leucine",0.879920097,0.590163520031805,-0.760813349135697,"Amino acids"
